"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"6029e7c27f543c1fbd08ce34","a4036bb1-cda7-471b-98f0-b7fc9732edd6","PHYSICAL","mrfc","ech-chesp","Echinacea - Cheyenne Spirit","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","ECH-CHESP","","","","","","","","","","","","","7.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd4a8363da23de8e2929e/1616893102869/cheyennespirit_Echinasea.jpg"
"6029e7c37f543c1fbd08ce3b","12aec78a-b1f2-4710-981a-338ce5a66262","PHYSICAL","mrfc","cel-chimx","Celosia - Chief Mix","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","CEL-CHIMX","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd4954c51e55e32b84ec0/1616893080310/chiefmix_celosia.jpg"
"6029e7c37f543c1fbd08ce57","b38568ba-5b42-4cc0-aade-6dc5db9c5977","PHYSICAL","mrfc","nig-chocr","Nigella - Chocolate and Cream","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","NIG-CHOCR","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd46fb0d20a364df31f93/1616893042511/LoveInAMist_ChocCream_Nigela.jpg"
"6029e7c37f543c1fbd08ce58","8cc32a13-6b75-462c-8c05-5adca6472d15","PHYSICAL","mrfc","cen-chomx","Centaurea - Choice Mix","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","CEN-CHOMX","","","","","","","","","","","","","7.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd3d14c51e55e32b84b58/1616892883682/choicemix_centaurea.jpg"
"6029e7c37f543c1fbd08ce59","79ceb98f-47ab-49b0-8eee-28b09646857a","PHYSICAL","mrfc","cen-clsmg","Centaurea - Classic Magic","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","CEN-CLSMG","","","","","","","","","","","","","7.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd420f46c0d3275070e99/1616892962437/classic_majic_centaurea.jpg"
"6029e7c47f543c1fbd08ce5f","60b80157-66f6-46d1-83ef-32da11053561","PHYSICAL","mrfc","yar-colmx","Yarrow (Achillea) - Colorado Mix","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","YAR-COLMX","","","","","","","","","","","","","7.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd387ef866f45afe64fad/1616892809492/ColoradoMix_yarrow.JPG"
"6029e7c47f543c1fbd08ce76","7b324f1d-b312-4aa3-9a92-a19d8cc4ad73","PHYSICAL","mrfc","gyp-coven","Gypsophila (Baby's Breath) - Covent","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","GYP-COVEN","","","","","","","","","","","","","5.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd36eae48e22cb3c53899/1616892784620/coventmrkt_garden_gypsophilia.jpg"
"6029e7c47f543c1fbd08ce77","29211b16-b2b9-49e6-ba42-2c497d161380","PHYSICAL","mrfc","ama-corfn","Amaranth - Coral Fountain","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","AMA-CORFN","","","","","","","","","","","","","11.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd358d0939c02bc19d127/1616892762082/coralfountains_amaranth.jpg"
"6029e7c47f543c1fbd08ce7a","ea33b1b9-9a40-48a3-97f8-8acbdea47678","PHYSICAL","mrfc","amm-daras","Ammi (False Queen Anne's Lace) - Dara","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","AMM-DARAS","","","","","","","","","","","","","7.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd319fe5b523033f2f7b2/1616892699909/dara_daucus.jpg"
"6029e7c67f543c1fbd08ce9e","0660ba05-7b48-494a-ba34-82fc8a06075f","PHYSICAL","mrfc","bas-drkop","Basil - Dark Opal","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","BAS-DRKOP","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd301b5d0a715672df329/1616892675537/darkopal_basil.jpg"
"6029e7c67f543c1fbd08cea3","1205c16d-1bdb-452c-b030-86c37fb4ff9b","PHYSICAL","mrfc","sun-dbqor","Sunflower - Double Quick Orange","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SUN-DBQOR","","","","","","","","","","","","","15.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd2e322d03f07ff3a0e45/1616892645171/double_quick_orange_sunfl.jpg"
"6029e7c67f543c1fbd08cea4","9a1aacb7-5ab1-453a-807a-a90fa5d040cb","PHYSICAL","mrfc","lis-dblwh","Lisianthus - Doublini White","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","LIS-DBLWH","","","","","","","","","","","","","9.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd2c46a4f590eed652a4a/1616892615185/doubliniwhite_lisianthus.jpg"
"6029e7c77f543c1fbd08cec1","367df30a-266e-4132-aef8-cda9c19d418f","PHYSICAL","mrfc","swp-elemx","Sweet Pea - Elegance Formula Mix","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SWP-ELEMX","","","","","","","","","","","","","9.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd28ee6fb7c423be479fb/1616892561114/eleganceform_mix_sweetpea.jpg"
"6029e7c77f543c1fbd08cec5","c7438853-66cd-4ffe-9d63-8986341f0039","PHYSICAL","mrfc","lav-ellpu","Lavender - Ellagance Purple","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","LAV-ELLPU","","","","","","","","","","","","","11.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd27f04f40a775155e83b/1616892545694/ellagancepurple_lavender.jpg"
"6029e7c77f543c1fbd08cec8","0dcb6437-4da0-41ae-9e67-3e64b55dd31c","PHYSICAL","mrfc","cre-emebd","Cress - Emerald Beads","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","CRE-EMEBD","","","","","","","","","","","","","10.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd27271dbfd67c7068de3/1616892532306/Emerald_Beads_cress.jpg"
"6029e7c77f543c1fbd08cec9","dde8c320-3d05-49c2-ab51-c96fcc2ded59","PHYSICAL","mrfc","ama-emeta","Amaranth - Emerald Tassels","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","AMA-EMETA","","","","","","","","","","","","","12.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd25d2d74614665a2ebf8/1616892512050/emerald_tassels_amaranth.jpg"
"6029e7c87f543c1fbd08cecc","d1b58d1a-975b-47ca-8e1d-88bbf5c30725","PHYSICAL","mrfc","lav-engtv","Lavender - English Tall/Vera","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","LAV-ENGTV","","","","","","","","","","","","","11.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd24464b29259ab1a791c/1616892487140/English_Lavender.jpg"
"6029e7c87f543c1fbd08cee8","d7b5bdff-e619-419a-9228-e4a8eedc49b8","PHYSICAL","mrfc","sca-famwh","Scabiosa (Pincushion Flower) - Fama White","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SCA-FAMWH","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd169f46c0d327506e45a/1616892267371/fama_white_scab.jpg"
"6029e7c87f543c1fbd08cee9","d3f305c5-dd08-41d7-8365-85e21a633f50","PHYSICAL","mrfc","gom-firwk","Gomphrena (Globe Amaranth) - Fireworks","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","GOM-FIRWK","","","","","","","","","","","","","7.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd1499c3c7737d9c0f50f/1616892235143/fireworks_gomphrena.jpg"
"6029e7c87f543c1fbd08ceec","9bd085e2-81c6-4b2b-b8f6-d190ba065521","PHYSICAL","mrfc","cel-flafe","Celosia - Flamingo Feather","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","CEL-FLAFE","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd12526611066ba4873d2/1616892200099/flamingofeather_celosia.jpg"
"6029e7c97f543c1fbd08cf0a","06639a43-deb8-4ce1-9db6-b2e13c7373a9","PHYSICAL","mrfc","mig-stand","Mignonette - Garden Mignonette","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","MIG-STAND","","","","","","","","","","","","","999.00","0.00","No","999","","mrfc","0.0","0.0","0.0","0.0","No",""
"6029e7c97f543c1fbd08cf0d","d0cd64c2-4408-4ebf-bd73-d7ababe40acf","PHYSICAL","mrfc","orn-grndp","Ornamental Grasses - Green Drops","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","ORN-GRNDP","","","","","","","","","","","","","10.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd0dbe3ab26510c26c2b0/1616892126200/greendrops_orngrass.jpg"
"6029e7c97f543c1fbd08cf0e","231e7cb2-d81a-40e3-8397-39eba5e356b9","PHYSICAL","mrfc","yar-pgold","Yarrow (Achillea) - Parkers Gold","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","YAR-PGOLD","","","","","","","","","","","","","9.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd0b63c8d2e1ad7fa1ed2/1616892088204/parkergold_yarrow.jpg"
"6029e7ca7f543c1fbd08cf11","ae58cdfb-d8bd-4f54-8212-fbee06befb8f","PHYSICAL","mrfc","orn-higln","Ornamental Grasses - Highlander","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","ORN-HIGLN","","","","","","","","","","","","","10.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd08f741cbf1c803c32ee/1616892049834/highlanderhorz_orngrass.jpg"
"6029e7ca7f543c1fbd08cf12","b0a0cb11-3e34-47f5-b094-eaef2faa6a5b","PHYSICAL","mrfc","sun-jadex","Sunflower - Jade","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SUN-JADEX","","","","","","","","","","","","","15.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd06789261203270b6784/1616892009173/jade_sunfl.jpg"
"6029e7cb7f543c1fbd08cf14","08939765-1041-481b-9cab-6dc6fad69d09","PHYSICAL","mrfc","sto-katmx","Stocks - Katz Formula Mix","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","STO-KATMX","","","","","","","","","","","","","999.00","0.00","No","999","","mrfc","0.0","0.0","0.0","0.0","No",""
"6029e7cb7f543c1fbd08cf16","4521721e-7d20-48f3-ba30-0b2730ca1fe2","PHYSICAL","mrfc","cer-kiwbl","Cerinthe - Kiwi Blue","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","CER-KIWBL","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd0488e46b41429e6eda5/1616891980162/kiwiblue_cerinthe.jpg"
"6029e7cb7f543c1fbd08cf17","b3c5f01b-9de3-43b6-8e38-ccee1c1388c0","PHYSICAL","mrfc","bee-lemmt","Bee Balm - Lemon Mint","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","BEE-LEMMT","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd027e3ab26510c26bb40/1616891945435/lemon_mint_beebalm.jpg"
"6029e7cc7f543c1fbd08cf31","e4202642-e984-4b59-8734-9d63c3375838","PHYSICAL","mrfc","ane-lorlt","Anemone - Lord Lieutenant","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","ANE-LORLT","","","","","","","","","","","","","999.00","0.00","No","999","","mrfc","0.0","0.0","0.0","0.0","No",""
"6029e7cc7f543c1fbd08cf35","13c3c54f-f8ce-47b1-8085-aca2e6283354","PHYSICAL","mrfc","rud-macau","Rudbeckia (Black Eyed Susans) - Macau","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","RUD-MACAU","","","","","","","","","","","","","999.00","0.00","No","999","","mrfc","0.0","0.0","0.0","0.0","No",""
"6029e7cc7f543c1fbd08cf38","183f49f2-0c5c-491c-80c0-ca17867a1c65","PHYSICAL","mrfc","sun-mamgs","Sunflower - Mammoth Grey Stripe","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SUN-MAMGS","","","","","","","","","","","","","20.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd224b0d20a364df3081d/1616892454746/mammoth+grey+stripe_sunfl.jpg"
"6029e7cc7f543c1fbd08cf39","b7d8eeaf-967a-4eac-9b07-cc54e6d24cec","PHYSICAL","mrfc","sca-merrd","Scabiosa (Pincushion Flower) - Merlot Red","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SCA-MERRD","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd2078e46b41429e70b4b/1616892426255/merlotRed_scab.JPG"
"6029e7cd7f543c1fbd08cf3c","b6bac218-a263-44c1-8a80-52dc4d810d97","PHYSICAL","mrfc","nig-jekdb","Nigella - Miss Jekyll Dark Blue","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","NIG-JEKDB","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd1e1b5d0a715672de01d/1616892387320/miss_jekyll_nigella.jpg"
"6029e7cd7f543c1fbd08cf3d","b32983cd-f2dd-4459-9fd0-43d4825e814c","PHYSICAL","mrfc","ane-mixsb","Anemone - Mix Super Bag","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","ANE-MIXSB","","","","","","","","","","","","","999.00","0.00","No","999","","mrfc","0.0","0.0","0.0","0.0","No",""
"6029e7cd7f543c1fbd08cf3e","41d852c5-d10c-4fb3-b6e8-70d831b5e8db","PHYSICAL","mrfc","eup-mtnsw","Euphorbia - Mountain Snow","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","EUP-MTNSW","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd1cd71dbfd67c7068a52/1616892367601/mountainsnow_euphorbia.jpg"
"6029e7ce7f543c1fbd08cf41","d1743f68-b6af-4bec-a27b-e32b683732ad","PHYSICAL","mrfc","bas-mrsbl","Basil - Mrs. Burns Lemon","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","BAS-MRSBL","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd1a30fbea64d81b8bc9c/1616892327292/Mrs_Burns_Lemon_basil.jpg"
"6029e7ce7f543c1fbd08cf74","92ba36d3-7cf9-4120-b383-6c42c5e70420","PHYSICAL","mrfc","zin-oklpk","Zinnias - Oklahoma Pink","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","ZIN-OKLPK","","","","","","","","","","","","","7.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd1925689961a042e7f96/1616892309062/OklahomaPink_zin.JPG"
"6029e7cf7f543c1fbd08cf78","45dba7db-2fae-4880-b7a1-6ab4c7b8eda3","PHYSICAL","mrfc","zin-oklwh","Zinnias - Oklahoma White","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","ZIN-OKLWH","","","","","","","","","","","","","7.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fd18289261203270b7833/1616892293185/oklahomaWhite_zin.JPG"
"6029e7cf7f543c1fbd08cf79","6992d89e-8718-4423-861e-0075599e8768","PHYSICAL","mrfc","ama-opope","Amaranth - Opopeo","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","AMA-OPOPE","","","","","","","","","","","","","14.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcfd389261203270b611a/1616891861546/opopeo_amaranth.jpg"
"6029e7cf7f543c1fbd08cf7a","922e3ac7-a948-4843-b47b-519556c11517","PHYSICAL","mrfc","bee-panmx","Bee Balm - Panorama Mix","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","BEE-PANMX","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcfa85517c019d358c183/1616891818564/panoramamix_beebalm.jpg"
"6029e7d07f543c1fbd08cf7d","71cd4488-c2b2-41ac-a3df-dbeab44ae834","PHYSICAL","mrfc","euc-parvi","Eucalyptus - Parviflora","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","EUC-PARVI","","","","","","","","","","","","","999.00","0.00","No","999","","mrfc","0.0","0.0","0.0","0.0","No",""
"6029e7d07f543c1fbd08cf97","d8867e12-7170-4153-a563-1165d5449363","PHYSICAL","mrfc","cre-pencr","Cress - Pennycress","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","CRE-PENCR","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcf728424f674776a1c54/1616891764712/Pennycress_cress.jpg"
"6029e7d17f543c1fbd08cf99","6f675533-a2ca-4845-8c3f-5a5f1209ba37","PHYSICAL","mrfc","cre-persn","Cress - Persian Cress","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","CRE-PERSN","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcf30e6fb7c423be457e1/1616891699428/persian_cress.jpg"
"6029e7d17f543c1fbd08cf9c","b9f5512c-8dee-488b-beaa-ec61d70a07ae","PHYSICAL","mrfc","sca-pinmx","Scabiosa (Pincushion Flower) - Pincushion Formula Mix","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SCA-PINMX","","","","","","","","","","","","","9.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcefd8424f674776a169a/1616891648031/pincushionmix_scab.JPG"
"6029e7d17f543c1fbd08cf9d","0ead34bd-4a30-44a9-ac60-be02875fa96a","PHYSICAL","mrfc","pop-pnkpy","Poppy - Pink Peony","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","POP-PNKPY","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcec59c3c7737d9c0d964/1616891591865/PinkPeony_poppy.jpg"
"6029e7d17f543c1fbd08cf9e","cca58533-3151-426f-b01f-6ee5fc52efc2","PHYSICAL","mrfc","ran-pinwi","Ranunculus - Pink/ White","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","RAN-PINWI","","","","","","","","","","","","","999.00","0.00","No","999","","mrfc","0.0","0.0","0.0","0.0","No",""
"6029e7d27f543c1fbd08cfba","253b8571-6117-4e44-9b26-81bf4fa7afe3","PHYSICAL","mrfc","pop-poppr","Poppy - Poppy Power Mix","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","POP-POPPR","","","","","","","","","","","","","8.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fce7504f40a775155b5af/1616891517060/Power_Mix_Poppy.JPG"
"6029e7d27f543c1fbd08cfbb","3a663929-5d68-45c2-9281-3f37fdf7299b","PHYSICAL","mrfc","snp-potiv","Snapdragon - Potomac Ivory","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SNP-POTIV","","","","","","","","","","","","","12.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fce644c51e55e32b7fa9a/1616891494626/potomac_ivory_snapdr.jpg"
"6029e7d27f543c1fbd08cfbc","a82cad54-ca85-4f22-bae8-975a0401a062","PHYSICAL","mrfc","snp-potlv","Snapdragon - Potomac Lavender","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SNP-POTLV","","","","","","","","","","","","","12.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fce543f6ac2697e5665e4/1616891478827/potomac_lavender_snapdr.jpg"
"6029e7d27f543c1fbd08cfbd","e7cbdc1a-d274-4285-8277-567bd3085547","PHYSICAL","mrfc","snp-potrd","Snapdragon - Potomac Red Improved","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SNP-POTRD","","","","","","","","","","","","","12.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fce3b0720934f062ac607/1616891454120/Potomac_red_snap.JPG"
"6029e7d37f543c1fbd08cfc0","11069921-298d-4747-a636-145a0723c80d","PHYSICAL","mrfc","sun-propl","Sunflower - ProCut Plum","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SUN-PROPL","","","","","","","","","","","","","15.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcdaa3f6ac2697e565ecb/1616891308856/procutplum_sunfl.jpg"
"6029e7d47f543c1fbd08cfdb","33cdbd2c-d2ea-4fa8-90a3-8f288bfefb04","PHYSICAL","mrfc","sun-prord","Sunflower - ProCut Red","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SUN-PRORD","","","","","","","","","","","","","15.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcdc1b721401f99e55cb0/1616891331263/procutred_sunfl.jpg"
"6029e7d47f543c1fbd08cfde","b00cf2b3-7cf4-4a6b-8610-7bb2c36d8f2d","PHYSICAL","mrfc","sun-prowl","Sunflower - ProCut White Lite","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SUN-PROWL","","","","","","","","","","","","","15.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcd8ea8a5bd1a23ffe2ee/1616891280609/white_lite_sunfl.jpg"
"6029e7d47f543c1fbd08cffc","3bbb2e89-efc5-4f94-b75e-65f8fad823ec","PHYSICAL","mrfc","shi-purpf","Shiso - Purple Frills","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","SHI-PURPF","","","","","","","","","","","","","7.00","0.00","No","0","","mrfc","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e5f1040454b0c706b3eafe0/6006492b8a2b87460a34993a/605fcd3ad0497601bbaaf44e/1616891196139/Purple_Frills_shiso.jpg"
"6029e7d57f543c1fbd08cfff","65609185-7dff-4492-abd1-dc63be8e85cd","PHYSICAL","mrfc","ran-purwh","Ranunculus - Purple/ White Picotee","This is a new product. The stock and price need set. This description will be replaced with the actual description the next update run.","RAN-PURWH","","","","","","","","","","","","","999.00","0.00","No","999","","mrfc","0.0","0.0","0.0","0.0","No",""
